49.638405 79.411026
60.998367 90.297165
72.025200 101.148651
84.495415 112.783371
95.789070 123.220840
106.872520 134.370300
118.057312 145.708878
129.802109 156.443375
140.795990 167.331955
152.165192 178.596741
163.819748 189.425140
174.799149 200.387634
186.200928 211.559143
198.064514 222.465271
209.733505 233.219833
221.263000 244.671921
232.691620 255.145294
